#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_hajj_promised;承诺参加麦加朝圣之旅。;;;;;;;;;;x
opinion_bring_on_hajj;携手朝圣;;;;;;;;;;x
opinion_jihad_promised;吉哈德之诺.;;;;;;;;;;x
opinion_attepmt_hajj;在朝圣之事上对我横加指责.;;;;;;;;;;x
opinion_declined_hajj;拒绝麦加朝圣;;;;;;;;;;x
opinion_refused_hajj;拒绝同我共赴麦加朝圣;;;;;;;;;;x
opinion_hajj_saved_from_bandit;朝圣途中从土匪手中获救。;;;;;;;;;;x
opinion_hajj_saving_on_hajj;从匪患中获救;;;;;;;;;;x
opinion_hajj_attempt_murder;打破朝圣期间的休战期;;;;;;;;;;x
opinion_hajj_rivalry_mended;关于朝圣的积极会谈.;;;;;;;;;;x
opinion_helped_wudu;帮助小净;;;;;;;;;;x
opinion_hajj_not_helpin;不施以仁慈;;;;;;;;;;x
EVTDESC86000;你已经开始做麦加朝圣的准备，很快你就将谦卑地和他人一道踏上前往伊斯兰教五大支柱之一的行程。;;;;;;;;;;x
EVTOPTA86000;安拉座前,众生平等.;;;;;;;;;;x
EVTDESC86001;我正在准备去麦加的旅程，我已经明白，我的宫廷成员中有人尚未去过麦加朝圣。作为[Root.PrimaryTitle.GetRulerTitle]，善待我的人民是我的责任，我会带上他们中的一个。;;;;;;;;;;x
EVTOPTA86001;它会让旅行更愉快……;;;;;;;;;;x
EVTOPTB86001;这太贵了...;;;;;;;;;;x
EVTDESC86010;在准备我的朝圣之旅时，我意识到 [Root.Liege.GetTitledName] 不是一个朝圣者。;;;;;;;;;;x
EVTOPTA86010;痛斥 [Root.Liege.GetHerHim] !;;;;;;;;;;x
EVTTOOLTIP86011;愿意听我们...;;;;;;;;;;x
EVTOPTB86010;显然 [Root.Liege.GetSheHe] 是一个忙碌的 [Root.Liege.GetManWoman]……;;;;;;;;;;x
EVTDESC86011;我亲爱的[Root.GetTitle]!\n 我正准备去麦加朝圣。不幸的是留言告诉我你没有自己的朝圣之旅，你是否愿意和你忠诚的仆人一起前往？\n你卑微的 [From.GetTitledName];;;;;;;;;;x
EVTOPTA86011;我会立即准备好的！;;;;;;;;;;x
EVTTOOLTIP86012;与我们同行……;;;;;;;;;;x
EVTOPTB86011;我太忙了!;;;;;;;;;;x
EVTTOOLTIP86013;会对我失望;;;;;;;;;;x
EVTDESC86012;亲爱的 [Root.GetTitledFirstName]!\n我会加入你的麦加之行!\n你的臣民，[From.GetTitledName];;;;;;;;;;x
EVTOPTA86012;安拉至上 !;;;;;;;;;;x
EVTDESC86013;真的很抱歉，我不能加入你们的朝圣之旅.\n[From.GetTitledName];;;;;;;;;;x
EVTOPTA86013;安拉会降罪于他……;;;;;;;;;;x
EVTDESC86015;我们的领主，[Root.Liege.GetTitledName]，听说了我们要去麦加朝圣，并且真诚的提醒我们道路上满是危险的异教徒和土匪。;;;;;;;;;;x
EVTOPTA86015;带上警卫;;;;;;;;;;x
EVTOPTB86015;轻装前往;;;;;;;;;;x
EVTDESC86020;在我准备前往麦加朝圣前，我的孩子来找我，想要与我一同前去，;;;;;;;;;;x
EVTOPTA86020;带上 [target_child.GetHerHim] ;;;;;;;;;;x
EVTOPTB86020;太昂贵了;;;;;;;;;;x
EVTDESC86100;我已经做好了去麦加的准备! 摄政 [Root.PrimaryTitle.GetName]在我离开的时候帮助我管理我的国家。;;;;;;;;;;x
EVTOPTA86100;前往麦加！;;;;;;;;;;x
EVTDESC86101;一伙强盗在追踪我们，而且似乎正在逼近。;;;;;;;;;;x
EVTOPTA86101;试着避开他们！;;;;;;;;;;x
EVTOPTB86101;阻止他们是我们的天职……;;;;;;;;;;x
EVTTOOLTIP86102;我和我团队的朝圣者将遭遇土匪。;;;;;;;;;;x
EVTDESC86102;我们不可能逃离这些土匪，只能被迫与他们对峙，我相信我们会有一线生机的。;;;;;;;;;;x
EVTOPTA86102;这点人数，单枪匹马即可……;;;;;;;;;;x
EVTOPTB86102;冲锋!;;;;;;;;;;x
EVTOPTC86102;把我们剩下的钱给他们。;;;;;;;;;;x
EVTDESC86105;航海使你感到晕船，幸运的是船上有一个能够引用古兰经的穆斯林。他们喝了一杯姜汁。;;;;;;;;;;x
EVTOPTA86105;我感觉超爽!;;;;;;;;;;x
EVTDESC86110;当你航海时，你观察到一个知名的基督教海盗的帆影。我们有更快的船，让我们永久的抹除它！;;;;;;;;;;x
EVTOPTA86110;冒着巨大的风险……;;;;;;;;;;x
EVTOPTB86110;我们必须阻止这些卡菲勒!;;;;;;;;;;x
EVTDESC86150;你在附近看到一群土匪包围了一群朝圣者，很有可能会抢劫并杀了他们。;;;;;;;;;;x
EVTOPTA86150;我们无能为力……;;;;;;;;;;x
EVTOPTB86150;尝试去救他们！;;;;;;;;;;x
EVTDESC86151;当有人来救我们时我正被强盗包围着，非常确信自己将要被洗劫一空丢下等死。;;;;;;;;;;x
EVTOPTA86151;我的兄弟!;;;;;;;;;;x
EVTDESC86160;我的一个仆人已经注意到一个讨厌的对手在离我们不远处露营。我知道在他人朝圣途中攻击他是对先知教诲的违逆，但这也是一个千载难逢的机会。;;;;;;;;;;x
EVTOPTA86160;在夜里伏击他……;;;;;;;;;;x
EVTTOOLTIP86161;面对我们的武器!;;;;;;;;;;x
EVTOPTB86160;与他为友...;;;;;;;;;;x
EVTTOOLTIP86165;会听到我们的邀请。;;;;;;;;;;x
EVTOPTC86160;无视他。;;;;;;;;;;x
EVTDESC86161;我们被伏击了，好像是 [From.GetTitledName] 试图杀死你。这种卑鄙的手段令人愤怒， [From.GetSheHe] 不是一名真正的穆斯林！;;;;;;;;;;x
EVTOPTA86161;回击!;;;;;;;;;;x
EVTTOOLTIP86162;留着在夜间等死..;;;;;;;;;;x
EVTOPTB86161;回击!;;;;;;;;;;x
EVTOPTC86161;我们有足够的时间逃跑..;;;;;;;;;;x
EVTDESC86162;伏击让我措手不及...  [From.GetTitledName] 不仅逃跑了,   [From.GetSheHe] 还让我身受重伤.;;;;;;;;;;x
EVTOPTA86162;[From.GetTitledName] 得到了我最好的东西..;;;;;;;;;;x
EVTDESC86163;成功!\n我留下 [From.GetTitledName], 出血严重,在沙漠里等死...;;;;;;;;;;x
EVTOPTA86163;[From.GetSheHeCap] 很快会死..;;;;;;;;;;x
EVTDESC86164;看起来[From.GetTitledName] 在夜色中逃脱了...;;;;;;;;;;x
EVTOPTA86164;毫无帮助...;;;;;;;;;;x
EVTDESC86165;一个来自在附近扎营的 [From.GetTitledName] 的使者带来了一个口信, 希望举办一场宴会来减少我们之间的分歧.;;;;;;;;;;x
EVTOPTA86165;我们毕竟信仰同一真神..;;;;;;;;;;x
EVTOPTB86165;礼貌的拒绝...;;;;;;;;;;x
EVTDESC86166;[From.GetTitledName] 来到我的营帐，我们一起分吃面包，并减少了我们之间的分歧。;;;;;;;;;;x
EVTOPTA86166;安拉至大;;;;;;;;;;x
EVTDESC86167;可敬的 [Root.GetTitledName]!\n我很遗憾的通知你,我将无法与今天的你会餐,因为我需要立即攻破营帐.\n\n[From.GetTitledName] ;;;;;;;;;;x
EVTOPTA86167;我丢脸了!;;;;;;;;;;x
EVTDESC86170;去麦加的旅途中我反思了许多. 一个 [Root.GetManWoman] 不应浪费食物, 应永远戒酒!;;;;;;;;;;x
EVTOPTA86170;我应该更加的节食..;;;;;;;;;;x
EVTOPTB86170;赞美安拉!;;;;;;;;;;x
EVTDESC86180;我们似乎已经迷失在沙漠里. 一个卑微的仆人看上去似乎知道正确的路.;;;;;;;;;;x
EVTOPTA86180;我是 [Root.GetTitle]! 我知道最好的路线!;;;;;;;;;;x
EVTOPTB86180;听从那个仆人...;;;;;;;;;;x
EVTDESC86300;当你夜晚扎营时, 你注意到一位可怜的老人在同一处扎营. 如果你给他一些面包,他会告诉你一条圣训.;;;;;;;;;;x
EVTOPTA86300;听那个老人的;;;;;;;;;;x
EVTOPTB86300;不过只是个糟老头..;;;;;;;;;;x
TOOLTIP_LISTEN_TO_HADITH;你仔细听老人的圣训.\n;;;;;;;;;;x
EVTOPTA86320;贪婪与伊斯兰相悖!;;;;;;;;;;x
EVTOPTB86320;赞美安拉!;;;;;;;;;;x
EVTDESC86330;老人说,安拉的使者,愿安拉保佑他,赐予他平安,并会常常祷告,“安拉啊!我寻求你的保护,从焦虑和悲伤,从无能和懒惰,从吝啬和懦弱,从债务和人的统治中保护我.”;;;;;;;;;;x
EVTOPTA86330;我同样低头祷告.;;;;;;;;;;x
EVTOPTB86330;赞美安拉!;;;;;;;;;;x
EVTDESC86340;老人说,被称为先知的阿布·胡赖拉,愿安拉保佑他,赐他平安,说,“当心嫉妒.嫉妒之于善行宛如火之于木.”;;;;;;;;;;x
EVTOPTA86340;嫉妒使我面目全非!;;;;;;;;;;x
EVTOPTB86340;赞美安拉!;;;;;;;;;;x
EVTDESC86350;老人说，安拉福佑的先知伊本·马苏德曾言，“诚实胜过虔诚而虔诚胜过供奉。一个人应当一直保持真诚，直到安拉认为 [Root.GetSheHe] 是真诚的。说谎导致恶行而恶行导致灾祸。一个人一旦说谎，安拉就会认为 [Root.GetSheHe] 是骗子。”;;;;;;;;;;x
EVTOPTA86350;我应当诚实!;;;;;;;;;;x
EVTOPTB86350;赞美安拉!;;;;;;;;;;x
EVTDESC86360;老人引用安拉的使者艾布·达吾德圣训集, 愿安拉保佑他,赐他平安, " [Root.GetManWoman] 最邪恶的特质是无穷止尽的贪婪与不可抑制的懦弱!";;;;;;;;;;x
EVTOPTA86360;我不是邪恶的 [Root.GetManWoman]...;;;;;;;;;;x
EVTOPTB86360;赞美安拉!;;;;;;;;;;x
EVTDESC86380;老人告诉你, 他见阿布·伯克尔说.. "我听到安拉的使者说, 愿安拉保佑他,赐他平安, '如果人们看到不公平的人, 并不阻止 [Root.GetHerHim], 安拉将会让他惩罚他们.'";;;;;;;;;;x
EVTOPTA86380;安拉公正而为善行!;;;;;;;;;;x
EVTOPTB86380;赞美安拉!;;;;;;;;;;x
EVTDESC86390;老人说,神圣的古兰经说,“你想要这个世界的美好,但安拉希望把未来的世界给你!”,“是的,你喜欢这个世界的生活,但未来的世界更好、更长久.”;;;;;;;;;;x
EVTOPTA86390;这就是智慧!;;;;;;;;;;x
EVTOPTB86390;感谢安拉!;;;;;;;;;;x
